hotel;reserva_cancelada;dias_entre_reserva_y_llegada;anio_llegada;mes_llegada;numero_semana_anio;dia_del_mes_llegada;numero_noches_finde;numero_noches_semanales;adultos;chicos;bebes;tipo_comida;pais_origen;segmento_mercado;canal_distribucion_reserva;huesped_repetido;numero_reservas_anteriores_canceladas;numero_reservas_anteriores_no_canceladas;tipo_habitacion_reservada;tipo_habitacion_asignada;numero_cambios_reserva;deposito;codigo_agencia;codigo_empresa;dias_espera_reserva;tipo_reserva;tarifa;n_cocheras_reservada;num_solicitudes_especiales
City Hotel;0;33;2017;May;19;8;1;2;1;0;0;BB;GBR;Groups;TA/TO;0;0;0;A;A;2;No Deposit;39;NULL;0;Transient-Party;130;0;1
City Hotel;0;307;2017;May;19;11;0;1;3;0;0;BB;MOZ;Offline TA/TO;TA/TO;0;0;0;D;G;1;No Deposit;467;NULL;0;Transient-Party;124.1;0;0
City Hotel;0;102;2017;May;19;8;1;3;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;1;No Deposit;138;NULL;0;Transient;99.1;0;0
City Hotel;0;13;2017;May;19;9;0;3;2;0;0;BB;CHE;Direct;Direct;0;0;0;A;A;1;No Deposit;14;NULL;0;Transient;160;0;0
City Hotel;0;29;2017;May;19;9;0;3;1;0;0;BB;ITA;Direct;Direct;0;0;0;D;D;0;No Deposit;14;NULL;0;Transient;184.33;0;0
City Hotel;0;8;2017;May;19;11;0;1;2;0;0;SC;IRL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient-Party;150;0;1
City Hotel;0;8;2017;May;19;11;0;1;1;0;0;SC;IRL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient-Party;150;0;0
City Hotel;0;307;2017;May;19;11;0;1;2;0;0;BB;MOZ;Offline TA/TO;TA/TO;0;0;0;A;A;1;No Deposit;467;NULL;0;Transient-Party;89.1;0;0
City Hotel;0;153;2017;May;19;11;0;2;2;0;0;BB;FIN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;135;0;2
City Hotel;0;90;2017;May;18;6;2;5;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;137.57;0;1
City Hotel;0;155;2017;May;19;12;0;1;2;0;0;BB;USA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;144;0;1
City Hotel;0;105;2017;May;19;9;0;4;2;0;0;BB;ITA;Direct;Direct;0;0;0;A;A;1;No Deposit;14;NULL;0;Transient;112.5;0;3
City Hotel;0;170;2017;May;19;9;0;4;2;0;0;BB;FRA;Direct;Direct;0;0;0;A;A;0;No Deposit;14;NULL;0;Transient;112.5;0;0
City Hotel;0;106;2017;May;19;10;0;3;2;0;0;BB;AUT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;132;0;2
City Hotel;0;82;2017;May;19;11;0;2;3;0;0;BB;IRL;Online TA;TA/TO;0;0;0;F;F;1;No Deposit;9;NULL;0;Transient;240;0;3
City Hotel;0;6;2017;May;19;9;0;4;1;0;0;BB;IRL;Aviation;Corporate;0;0;0;D;A;1;No Deposit;NULL;153;0;Transient;110;0;0
City Hotel;0;22;2017;May;19;12;0;1;2;0;0;HB;USA;Direct;Direct;0;0;0;D;D;1;No Deposit;14;NULL;0;Transient;245;0;1
City Hotel;0;147;2017;May;19;10;0;4;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;1;No Deposit;27;NULL;0;Transient;89.1;0;0
City Hotel;0;66;2017;May;19;11;0;3;2;0;0;BB;ISL;Direct;Direct;0;0;0;G;G;0;No Deposit;14;NULL;0;Transient;295;0;0
City Hotel;0;330;2017;May;19;11;0;3;2;0;0;BB;NOR;Online TA;TA/TO;0;0;0;A;A;18;No Deposit;9;NULL;0;Transient;109.8;0;3
City Hotel;0;13;2017;May;20;14;2;0;2;0;0;SC;ESP;Online TA;TA/TO;0;0;0;A;A;2;No Deposit;9;NULL;0;Group;120;0;3
City Hotel;0;329;2017;May;19;10;0;4;2;0;0;BB;NOR;Online TA;TA/TO;0;0;0;A;A;14;No Deposit;9;NULL;0;Transient;104.4;0;2
City Hotel;0;36;2017;May;19;12;0;2;2;0;0;SC;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;180;0;2
City Hotel;0;31;2017;May;20;14;0;0;0;0;0;BB;PRT;Groups;Corporate;0;0;0;A;D;2;No Deposit;459;NULL;0;Transient-Party;0;0;0
City Hotel;0;80;2017;May;19;11;0;3;3;0;0;HB;ITA;Direct;Direct;0;0;0;A;A;1;No Deposit;NULL;NULL;0;Transient-Party;206;0;1
City Hotel;0;78;2017;May;19;12;1;2;1;0;0;SC;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transient;88.8;0;0
City Hotel;0;26;2017;May;19;11;1;3;2;0;0;BB;NLD;Direct;Direct;0;0;0;A;A;1;No Deposit;14;NULL;0;Transient;185;0;2
City Hotel;0;6;2017;May;19;13;1;1;1;0;0;SC;POL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;150;0;1
City Hotel;0;23;2017;May;19;13;2;1;2;0;0;BB;USA;Direct;Direct;0;0;0;A;A;0;No Deposit;14;NULL;0;Transient;138;0;0
City Hotel;0;94;2017;May;19;13;2;1;2;0;0;BB;IRL;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;147;0;2
City Hotel;0;94;2017;May;19;13;2;1;2;0;0;BB;IRL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;138;0;2
City Hotel;0;6;2017;May;20;14;2;0;1;0;0;BB;IRL;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;NULL;0;Transient;125.4;0;1
City Hotel;0;14;2017;May;19;12;2;2;2;0;0;SC;CN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;160;0;1
City Hotel;0;64;2017;May;19;9;2;5;2;0;0;SC;BRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;133.71;0;1
City Hotel;0;31;2017;May;20;14;2;1;1;0;0;BB;DEU;Groups;Corporate;0;0;0;A;A;1;No Deposit;459;NULL;0;Transient-Party;130;0;0
City Hotel;0;81;2017;May;19;13;2;2;2;0;0;SC;ARG;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;121.5;0;0
City Hotel;0;13;2017;May;20;15;1;1;1;0;0;BB;FRA;Corporate;Corporate;0;0;0;A;A;0;No Deposit;NULL;357;0;Transient;130;0;0
City Hotel;0;168;2017;May;20;14;2;1;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;108;0;0
City Hotel;0;7;2017;May;20;15;1;1;1;0;0;BB;USA;Groups;Corporate;0;0;0;A;A;1;No Deposit;NULL;169;0;Transient-Party;110;0;0
City Hotel;0;52;2017;May;20;16;0;1;2;0;1;BB;PRT;Direct;Direct;0;0;0;A;F;0;No Deposit;14;NULL;0;Transient;170;0;2
City Hotel;0;26;2017;May;19;13;2;2;2;0;0;SC;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;145;0;1
City Hotel;0;6;2017;May;20;14;2;1;1;0;0;BB;DEU;Groups;Corporate;0;0;0;A;A;0;No Deposit;NULL;169;0;Transient-Party;110;0;0
City Hotel;0;179;2017;May;20;14;2;2;1;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;8;NULL;0;Transient;116.33;0;1
City Hotel;0;27;2017;May;20;17;0;1;1;0;0;BB;ESP;Corporate;Corporate;0;0;0;A;A;0;No Deposit;NULL;150;0;Transient;95;0;1
City Hotel;0;9;2017;May;20;14;2;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;179;0;2
City Hotel;0;97;2017;May;20;14;2;2;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;139.5;0;0
City Hotel;0;47;2017;May;20;15;1;2;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;455;NULL;0;Transient-Party;164;0;1
City Hotel;0;103;2017;May;20;16;0;2;3;0;0;BB;USA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;189;0;0
City Hotel;0;9;2017;May;20;17;0;1;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transient;117.9;0;1
City Hotel;0;0;2017;May;20;17;0;1;0;0;0;SC;IND;Direct;Direct;0;0;0;A;K;4;No Deposit;NULL;NULL;0;Transient;0;0;0
City Hotel;0;69;2017;May;19;10;2;7;2;0;0;BB;USA;Online TA;TA/TO;0;0;0;E;E;2;No Deposit;9;NULL;0;Transient;186;0;3
City Hotel;0;26;2017;May;20;17;0;2;1;0;0;BB;ITA;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;474;NULL;0;Transient-Party;130;0;0
City Hotel;0;31;2017;May;20;14;2;3;1;0;0;BB;DEU;Groups;Corporate;0;0;0;A;A;0;No Deposit;459;NULL;0;Transient-Party;130;0;0
City Hotel;0;78;2017;May;20;14;2;3;2;0;0;BB;FRA;Direct;Direct;0;0;0;A;A;0;No Deposit;14;NULL;0;Transient;117;0;1
City Hotel;0;31;2017;May;20;14;2;3;1;0;0;BB;PRT;Groups;Corporate;0;0;0;A;A;0;No Deposit;459;NULL;0;Transient-Party;130;0;0
City Hotel;0;91;2017;May;20;18;0;1;2;0;0;BB;CN;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;262;NULL;0;Transient;89.1;0;0
City Hotel;0;26;2017;May;20;17;0;2;1;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;474;NULL;0;Transient-Party;130;0;0
City Hotel;0;23;2017;May;20;16;0;3;2;0;0;BB;CHE;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;176.67;0;1
City Hotel;0;26;2017;May;20;17;0;2;1;0;0;BB;FRA;Offline TA/TO;TA/TO;0;0;0;A;A;1;No Deposit;474;NULL;0;Transient-Party;130;0;0
City Hotel;0;75;2017;May;20;16;0;3;2;0;0;SC;IRL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;126;0;0
City Hotel;0;68;2017;May;20;18;0;2;3;0;0;HB;IND;Direct;Direct;0;0;0;D;D;1;No Deposit;14;NULL;0;Transient;260.5;0;0
City Hotel;0;70;2017;May;20;14;2;4;3;0;0;BB;BRA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;192;0;0
City Hotel;0;90;2017;May;20;17;0;3;3;0;0;BB;CHE;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;180;0;0
City Hotel;0;63;2017;May;20;17;0;3;2;0;0;BB;AUS;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;180;0;1
City Hotel;0;83;2017;May;19;13;2;5;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;146.57;0;0
City Hotel;0;9;2017;May;20;15;1;4;2;0;0;BB;NOR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;NULL;0;Transient;129.2;0;2
City Hotel;0;25;2017;May;20;16;0;4;1;0;0;BB;ITA;Offline TA/TO;TA/TO;0;0;0;A;A;4;No Deposit;474;NULL;0;Transient-Party;130;0;2
City Hotel;0;68;2017;May;20;17;0;4;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;144;0;0
City Hotel;0;144;2017;May;20;20;0;1;2;0;0;SC;IRL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transient;83.16;0;1
City Hotel;0;109;2017;May;20;18;0;3;1;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transient;123.67;0;0
City Hotel;0;185;2017;May;20;18;0;3;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;139.2;0;2
City Hotel;0;95;2017;May;20;18;0;3;2;0;0;BB;NLD;Direct;Direct;0;0;0;A;A;0;No Deposit;14;NULL;0;Transient;117;0;3
City Hotel;0;105;2017;May;20;18;0;3;2;0;0;BB;USA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;144;0;2
City Hotel;0;105;2017;May;20;19;0;2;3;0;0;BB;PRT;Online TA;TA/TO;0;0;0;G;G;3;No Deposit;9;NULL;0;Transient;261;1;0
City Hotel;0;109;2017;May;20;18;0;3;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;144;0;2
City Hotel;0;179;2017;May;20;17;0;4;2;0;0;HB;NLD;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;175.05;0;3
City Hotel;0;103;2017;May;20;19;1;2;2;0;0;BB;AUT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;144;0;1
City Hotel;0;119;2017;June;24;15;1;3;2;0;0;BB;GBR;Direct;Direct;0;0;1;E;E;2;No Deposit;14;NULL;0;Transient;136.8;0;0
City Hotel;0;82;2017;May;20;19;1;2;2;1;0;BB;FRA;Direct;Direct;0;0;0;A;A;0;No Deposit;14;NULL;0;Transient;146;0;2
City Hotel;0;12;2017;May;20;20;1;1;2;0;0;BB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;27;NULL;0;Transient;119;0;1
City Hotel;0;61;2017;May;20;19;1;2;1;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;144;0;0
City Hotel;0;62;2017;May;20;20;1;1;2;0;0;SC;NOR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;8;NULL;0;Transient;144;0;0
City Hotel;0;13;2017;May;20;16;2;5;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;7;NULL;0;Transient;194.34;0;2
City Hotel;0;0;2017;May;21;22;1;0;1;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;C;0;No Deposit;9;NULL;0;Transient;170;0;0
City Hotel;0;60;2017;May;20;20;2;1;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;162;0;0
City Hotel;0;75;2017;May;21;22;1;0;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;8;NULL;0;Transient;162;0;0
City Hotel;0;14;2017;May;20;18;2;3;2;0;0;BB;ITA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;178;0;2
City Hotel;0;75;2017;May;20;20;2;1;1;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;1;No Deposit;229;NULL;0;Transient-Party;0;0;0
City Hotel;0;95;2017;May;20;19;2;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;144;0;2
City Hotel;0;12;2017;May;21;23;0;1;1;0;0;SC;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;8;NULL;0;Transient;110;0;1
City Hotel;0;129;2017;May;20;19;2;3;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;9;NULL;0;Transient;162;0;3
City Hotel;0;193;2017;May;21;23;0;1;2;0;0;SC;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;107.1;0;0
City Hotel;0;87;2017;May;21;22;1;1;1;0;0;BB;FRA;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;475;NULL;0;Transient-Party;126;0;0
City Hotel;0;18;2017;May;21;22;1;1;2;0;0;BB;PRT;Groups;TA/TO;0;0;0;A;A;0;No Deposit;315;NULL;0;Transient-Party;120;0;1
City Hotel;0;22;2017;May;21;22;1;1;2;0;0;SC;JPN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transient;104;0;1
City Hotel;0;2;2017;May;21;22;1;2;1;0;0;BB;POL;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;10;NULL;0;Transient;125;0;0
City Hotel;0;13;2017;May;21;24;0;1;2;0;0;BB;CHN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;478;0;Transient-Party;150;0;1
City Hotel;0;33;2017;May;21;22;1;2;2;0;0;SC;USA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;160;0;1
City Hotel;0;137;2017;May;21;21;2;2;3;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;165.75;0;1
City Hotel;0;12;2017;May;20;20;2;3;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;166;0;1
City Hotel;0;14;2017;May;21;21;2;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;9;NULL;0;Transient;195;0;1
City Hotel;0;115;2017;May;20;20;2;3;2;0;0;BB;CHE;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;28;NULL;0;Transient;85;0;0
City Hotel;0;1;2017;May;21;24;0;1;1;0;0;SC;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;160;0;2
City Hotel;0;208;2017;May;21;24;0;2;2;0;0;HB;DEU;Groups;TA/TO;0;0;0;A;A;0;No Deposit;6;NULL;0;Transient-Party;114.4;0;0
City Hotel;0;170;2017;May;21;23;0;3;2;0;0;BB;IRL;Direct;Direct;0;0;0;A;A;0;No Deposit;14;NULL;0;Transient;108;0;1
City Hotel;0;22;2017;May;21;24;0;2;2;0;0;BB;GBR;Direct;Direct;0;0;0;F;F;0;No Deposit;14;NULL;0;Transient;265;0;0
City Hotel;0;208;2017;May;21;24;0;2;2;0;0;HB;DEU;Groups;TA/TO;0;0;0;A;A;0;No Deposit;6;NULL;0;Transient-Party;114.4;0;0
City Hotel;0;208;2017;May;21;24;0;2;2;0;0;HB;DEU;Groups;TA/TO;0;0;0;A;A;0;No Deposit;6;NULL;0;Transient-Party;114.4;0;0
City Hotel;0;12;2017;May;21;25;0;2;2;0;0;SC;IDN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;160;0;3
City Hotel;0;226;2017;May;21;24;0;3;2;0;0;SC;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;107.1;0;1
City Hotel;0;353;2017;May;21;24;0;3;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;99;0;1
City Hotel;0;30;2017;May;21;26;0;1;2;0;0;SC;ISR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;160;0;1
City Hotel;0;108;2017;May;21;22;1;4;3;0;0;BB;FRA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;183.6;0;0
City Hotel;0;35;2017;May;21;25;0;3;3;2;0;BB;CHE;Direct;Direct;0;0;0;G;G;1;No Deposit;14;NULL;0;Transient;335;0;0
City Hotel;0;1;2017;May;21;26;0;2;2;0;0;BB;PRT;Direct;Direct;0;0;0;D;E;1;No Deposit;NULL;NULL;0;Transient;160;0;1
City Hotel;0;172;2017;May;21;24;0;4;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;126;0;3
City Hotel;0;131;2017;May;21;26;0;2;2;0;0;SC;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;8;NULL;0;Transient;108;0;1
City Hotel;0;219;2017;May;21;25;0;3;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transient;96.33;0;1
City Hotel;0;7;2017;May;21;25;0;3;1;0;0;BB;GBR;Online TA;GDS;0;0;0;A;D;0;No Deposit;195;NULL;0;Transient;180;0;0
City Hotel;0;272;2017;May;21;25;0;3;3;0;0;BB;FIN;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;NULL;0;Transient;132.44;0;2
City Hotel;0;179;2017;May;21;25;1;3;2;0;0;SC;AUT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;111;0;1
City Hotel;0;227;2017;May;21;25;1;3;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;125.1;0;0
City Hotel;0;145;2017;May;21;26;1;2;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;112;0;0
City Hotel;0;246;2017;May;21;27;1;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;12;NULL;0;Transient-Party;128;0;1
City Hotel;0;246;2017;May;21;27;1;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;12;NULL;0;Transient-Party;128;0;1
City Hotel;0;246;2017;May;21;27;1;1;2;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;12;NULL;0;Transient-Party;128;0;1
City Hotel;0;2;2017;May;22;28;1;0;1;0;0;BB;NOR;Online TA;GDS;0;0;0;D;E;0;No Deposit;195;NULL;0;Transient;185;0;0
City Hotel;0;200;2017;May;21;26;1;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;NULL;0;Transient;91.51;0;1
City Hotel;0;126;2017;May;21;26;1;2;2;2;0;BB;PRT;Direct;Direct;0;0;0;E;E;1;No Deposit;NULL;NULL;0;Transient;175;0;0
City Hotel;0;207;2017;May;21;25;1;3;1;0;0;SC;FRA;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transient;107.1;0;2
City Hotel;0;7;2017;May;22;28;1;0;1;0;0;BB;SWE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;170;0;1
City Hotel;0;152;2017;May;21;26;1;2;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;112;0;0
City Hotel;0;97;2017;May;21;26;2;2;2;0;0;BB;CHE;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;NULL;0;Transient;142.5;0;1
City Hotel;0;222;2017;May;21;27;2;1;2;0;0;BB;CN;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;262;NULL;0;Transient;89.1;0;0
City Hotel;0;27;2017;May;22;29;1;0;3;0;0;BB;FRA;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;28;NULL;0;Transient;139;0;0
City Hotel;0;16;2017;May;22;29;1;0;3;0;0;BB;USA;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;9;NULL;0;Transient;220;0;1
City Hotel;0;0;2017;May;22;29;1;0;2;0;0;SC;ARG;Direct;Direct;0;0;0;A;A;1;No Deposit;NULL;NULL;0;Transient;119;0;0
City Hotel;0;312;2017;May;21;25;2;4;3;0;0;BB;AUT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;142.2;0;2
City Hotel;0;0;2017;May;22;30;0;1;1;0;0;BB;PRT;Online TA;GDS;0;0;0;A;A;0;No Deposit;195;NULL;0;Transient;95;0;0
City Hotel;0;24;2017;May;22;28;2;1;2;0;0;SC;AUT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;146.67;0;1
City Hotel;0;75;2017;May;21;27;2;2;2;0;0;BB;BEL;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;394;NULL;0;Transient;99;0;0
City Hotel;0;99;2017;May;22;28;2;1;2;2;0;BB;GBR;Online TA;TA/TO;0;0;0;F;F;1;No Deposit;9;NULL;0;Transient;250;0;0
City Hotel;0;277;2017;May;22;29;1;2;2;2;0;BB;GBR;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;9;NULL;0;Transient;193.5;0;2
City Hotel;0;0;2017;May;22;29;1;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;153;0;2
City Hotel;0;85;2017;May;22;28;2;2;2;0;0;BB;GBR;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;42;NULL;0;Transient;89.1;0;1
City Hotel;0;97;2017;May;22;30;0;2;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;9;NULL;0;Transient;144;0;1
City Hotel;0;22;2017;May;22;29;1;2;2;0;0;SC;BRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;146.67;0;2
City Hotel;0;0;2017;May;22;30;0;2;2;0;0;SC;USA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;139.5;0;1
City Hotel;0;7;2017;May;22;31;0;1;1;0;0;BB;PRT;Aviation;Corporate;0;0;0;D;D;0;No Deposit;NULL;153;0;Transient;110;0;0
City Hotel;0;20;2017;May;22;30;0;3;2;0;0;SC;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient-Party;133.33;0;1
City Hotel;0;9;2017;May;22;30;0;3;3;0;0;BB;ITA;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;9;NULL;0;Transient;246.67;0;1
City Hotel;0;81;2017;May;22;29;1;3;2;0;0;BB;IRL;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;168;NULL;0;Transient;98.1;0;0
City Hotel;0;51;2017;May;22;28;2;3;2;0;0;BB;USA;Direct;Direct;0;0;0;A;A;1;No Deposit;14;NULL;0;Transient;165.2;0;1
City Hotel;0;30;2017;June;22;1;0;1;2;0;0;SC;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;140;0;1
City Hotel;0;0;2017;June;22;1;0;1;2;0;0;BB;DZA;Direct;Direct;0;0;0;A;A;0;No Deposit;NULL;NULL;0;Transient;150;0;0
City Hotel;0;1;2017;June;22;1;0;1;1;0;0;BB;AUT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;150;0;1
City Hotel;0;206;2017;May;22;30;0;3;2;0;0;HB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;NULL;0;Transient;159.3;0;0
City Hotel;0;13;2017;May;22;29;1;3;2;0;0;BB;ITA;Offline TA/TO;TA/TO;0;0;0;A;A;1;No Deposit;290;148;0;Transient;110;0;0
City Hotel;0;17;2017;May;22;28;2;3;2;0;0;SC;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;83;NULL;0;Transient;111.52;0;0
City Hotel;0;409;2017;May;22;31;0;3;2;0;0;BB;AUS;Groups;TA/TO;0;0;0;A;A;0;No Deposit;229;NULL;0;Transient-Party;112.67;0;1
City Hotel;0;409;2017;May;22;31;0;3;2;0;0;BB;AUS;Groups;TA/TO;0;0;0;A;A;0;No Deposit;229;NULL;0;Transient-Party;112.67;0;2
City Hotel;0;100;2017;May;21;26;2;6;2;0;0;HB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;NULL;0;Transient;135.89;0;0
City Hotel;0;99;2017;May;22;30;0;4;3;0;0;HB;BEL;Online TA;TA/TO;0;0;0;E;E;0;No Deposit;9;NULL;0;Transient;205.2;0;2
